Frame	Time	X1	Y1	Z1	X2	Y2	Z2	X3	Y3	Z3
235	1.17	735.79413	-1238.11731	903.21808	696.40295	-1284.99609	1003.67474	571.08069	-1435.4353	1331.23499
236	1.175	730.20435	-1243.5321	892.68127	690.92651	-1289.65479	993.61371	565.72577	-1437.87646	1322.64514
237	1.18	724.45605	-1249.4707	881.94708	685.39661	-1294.75684	983.54572	560.74066	-1439.5863	1314.12268
238	1.185	718.60687	-1256.08411	871.17291	679.65314	-1300.04028	973.30072	555.57013	-1441.86401	1305.51257
239	1.19	712.47601	-1262.48975	860.67249	673.83649	-1305.64624	963.14154	550.75891	-1444.23376	1297.11365
240	1.195	706.20502	-1269.38855	849.88336	668.02405	-1311.56714	953.00476	545.93646	-1446.79138	1288.82104
241	1.2	699.9444	-1276.84119	839.17126	662.02423	-1317.47864	943.05225	541.16791	-1448.62305	1280.78198
242	1.205	693.49939	-1283.98096	828.69965	655.95844	-1323.99597	933.0885	536.45612	-1451.06946	1272.72498
243	1.21	687.02338	-1291.95947	818.17395	649.97931	-1330.55847	923.28552	531.63647	-1453.31287	1265.0083
244	1.215	680.51935	-1300.17285	807.89594	643.83533	-1337.11792	913.62317	526.93323	-1455.87195	1257.40027
245	1.22	673.82349	-1308.50891	797.78174	637.74939	-1343.99219	904.09698	522.44379	-1458.2478	1249.8562
246	1.225	667.0575	-1316.67188	787.84003	631.54773	-1351.12402	894.80347	517.88397	-1460.6626	1242.58911
247	1.23	660.18726	-1325.27429	778.11969	625.32867	-1358.28906	885.66418	513.37555	-1463.67578	1235.42737
248	1.235	653.35876	-1333.65564	768.67175	619.00519	-1365.29382	876.85968	508.8707	-1466.03723	1228.54443
249	1.24	646.37653	-1343.03003	759.32153	612.5824	-1372.83215	867.99945	504.53876	-1469.10156	1221.59033
250	1.245	639.51117	-1352.21777	750.271	606.18152	-1380.67432	859.64801	500.12561	-1471.51892	1215.16882
251	1.25	632.55585	-1361.40063	741.40253	599.83411	-1387.96375	851.43579	495.78732	-1474.01917	1208.77222
252	1.255	625.44617	-1370.89575	732.82721	593.37335	-1396.14246	843.30603	491.40292	-1476.67395	1202.66418
253	1.26	618.15009	-1380.4292	724.4574	586.89563	-1403.979	835.54413	487.15704	-1478.84766	1196.69983
254	1.265	610.75293	-1390.46851	716.40314	580.26355	-1411.90771	828.14227	482.88382	-1481.21326	1190.92676
255	1.27	603.22809	-1400.76587	708.49866	573.47791	-1420.60986	820.71387	478.58914	-1483.73315	1185.38733
256	1.275	595.61322	-1410.802	700.97424	566.68341	-1428.96143	813.74487	474.4426	-1486.36328	1179.99146
257	1.28	587.83856	-1421.75171	693.76019	559.70343	-1437.64246	807.0658	470.21637	-1488.62695	1174.88684
258	1.285	580.16553	-1432.46448	686.87329	552.69818	-1446.51404	800.5401	465.72125	-1490.94934	1169.88293
259	1.29	572.15289	-1443.37573	680.41876	545.65314	-1454.95239	794.68512	461.19379	-1493.26672	1165.24805
260	1.295	564.18396	-1454.32239	674.32098	538.47296	-1464.21899	788.92603	456.58243	-1495.73169	1160.75928
261	1.3	556.1413	-1465.53271	668.70752	531.2074	-1473.28479	783.53021	452.0217	-1498.76196	1156.48218
262	1.305	548.04205	-1476.41235	663.53833	523.91327	-1482.49561	778.72437	447.29529	-1501.646	1152.52917
263	1.31	539.88922	-1487.5271	658.87097	516.50494	-1491.724	774.27747	442.49948	-1505.05066	1148.76929
264	1.315	531.60577	-1498.12988	654.69373	509.16089	-1500.70093	770.35132	437.46515	-1507.98291	1145.60254
265	1.32	523.44525	-1509.21899	650.91357	501.61298	-1510.04541	766.61938	432.59467	-1512.16248	1142.33423
266	1.325	515.32532	-1520.29688	647.57001	494.22241	-1519.22278	763.57343	427.5278	-1515.73218	1139.69812
267	1.33	507.03192	-1530.77625	644.85944	486.70352	-1528.20898	760.8902	422.22217	-1519.32239	1137.5415
268	1.335	498.77493	-1541.31396	642.64691	479.07977	-1537.06458	758.71173	417.02795	-1523.51819	1135.38855
269	1.34	490.5629	-1552.14355	640.60162	471.59579	-1546.41663	756.84973	411.7851	-1527.41895	1133.77478
270	1.345	482.14304	-1562.29041	639.26495	463.89334	-1555.30933	755.52789	406.65518	-1531.95618	1132.39722
271	1.35	473.66431	-1572.70081	638.34497	456.29868	-1564.44507	754.50092	401.37119	-1535.87329	1131.54956
272	1.355	465.22324	-1583.26758	637.74811	448.54214	-1573.22668	754.04517	396.25723	-1540.20361	1130.95447
273	1.36	456.54868	-1593.8905	637.58014	440.69016	-1582.16272	753.82458	391.1282	-1544.41931	1130.72205
274	1.365	447.75623	-1604.49792	637.77356	432.91742	-1591.30176	754.0036	386.12372	-1548.39966	1130.6781
275	1.37	439.01273	-1614.88843	638.54993	425.0593	-1600.10828	754.7381	381.18442	-1552.2937	1130.98914
276	1.375	430.21286	-1625.5802	639.70721	417.21936	-1609.38452	755.67371	376.35608	-1556.40393	1131.54517
277	1.38	421.27631	-1636.8147	641.18628	409.30807	-1618.48987	757.07147	371.62149	-1559.0553	1132.64929
278	1.385	412.39532	-1647.50159	643.21063	401.46991	-1627.53528	758.79132	367.27481	-1562.71387	1133.6582
279	1.39	403.68561	-1658.14331	645.61151	393.69876	-1636.552	760.93555	362.73917	-1565.07251	1135.19873
280	1.395	394.86661	-1668.797	648.46948	386.01297	-1645.53394	763.57068	358.41241	-1567.87256	1136.79138
281	1.4	386.02832	-1679.24109	651.60004	378.32944	-1654.0271	766.39551	354.24579	-1570.46851	1138.57495
282	1.405	377.28128	-1690.06531	655.32874	370.69128	-1662.5946	769.71484	350.16711	-1573.3512	1140.64355
283	1.41	369.14285	-1699.93103	659.44305	363.20691	-1670.92334	773.43323	346.254	-1575.29883	1143.00269
284	1.415	362.27213	-1706.81226	664.90747	355.88242	-1679.51563	777.3858	342.35059	-1577.70093	1145.47571
285	1.42	351.89618	-1719.41101	669.10809	348.60675	-1687.19592	781.85901	338.7496	-1579.43848	1148.40149
286	1.425	343.45273	-1728.19153	674.86194	341.30164	-1695.04675	786.50171	335.19226	-1581.03979	1151.47705
287	1.43	335.29276	-1736.83594	680.52496	334.16449	-1702.73303	791.62653	331.88174	-1583.07556	1154.57825
288	1.435	327.07736	-1747.75391	685.63776	327.23535	-1710.16174	796.90588	328.56894	-1584.35132	1157.90686
289	1.44	319.07141	-1757.31592	691.98718	320.24615	-1717.00867	802.79877	325.31958	-1585.40173	1161.52307
290	1.445	310.95059	-1766.23694	698.7951	313.49493	-1724.25867	808.76294	322.40128	-1586.94519	1165.0741
291	1.45	303.13831	-1774.70618	705.97845	306.77368	-1731.52881	815.17334	319.56357	-1586.93738	1169.04761
292	1.455	295.28247	-1783.22021	713.60095	300.14774	-1737.95081	821.86975	316.95276	-1587.66553	1172.94958
293	1.46	287.45071	-1791.95898	721.57172	293.73544	-1744.29443	828.97772	314.58749	-1587.73645	1176.90649
294	1.465	279.86972	-1800.58765	729.65363	287.24884	-1750.91382	836.08459	312.16882	-1587.60608	1180.85132
295	1.47	272.47495	-1809.15454	738.37097	281.07791	-1756.82275	843.89282	310.10446	-1587.4165	1184.87036
296	1.475	264.91315	-1817.14233	747.48682	274.87927	-1762.8512	851.703	308.12408	-1586.37549	1188.9541
297	1.48	257.7056	-1824.43872	756.87604	269.15396	-1768.72913	859.83527	306.3154	-1585.29065	1192.94568
298	1.485	250.71657	-1832.10986	766.6452	263.37424	-1773.76819	868.2915	304.68088	-1583.68005	1197.05029
299	1.49	243.93558	-1839.67102	776.51733	257.82602	-1779.03979	876.82117	303.4068	-1582.01233	1201.06519
300	1.495	237.36066	-1846.18799	786.96667	252.51865	-1784.2417	885.43671	301.99423	-1579.91467	1205.04443
301	1.5	230.99913	-1852.68115	797.42218	247.37437	-1788.25903	894.54376	300.99591	-1578.07703	1208.84619
302	1.505	224.70877	-1858.63635	808.16248	242.37024	-1792.48572	903.54303	300.0451	-1575.58704	1212.68884
303	1.51	218.68449	-1864.34131	818.96814	237.64648	-1795.70459	912.82886	299.09229	-1572.55798	1216.54163
304	1.515	213.07858	-1869.95935	829.94293	233.11623	-1798.84961	922.02771	298.4646	-1569.54309	1220.07556
305	1.52	207.71164	-1874.68701	841.10791	228.95633	-1802.39526	931.31354	297.78897	-1565.80725	1223.8999
306	1.525	202.54993	-1879.14575	852.29834	224.78665	-1804.81348	940.69366	297.45316	-1562.39075	1227.22083
307	1.53	197.75908	-1883.12012	863.51764	221.00478	-1806.51062	950.23267	297.05511	-1558.34216	1230.724
308	1.535	192.78114	-1886.44592	874.7793	217.31848	-1808.52502	959.50464	296.89578	-1554.48499	1233.86475
309	1.54	188.06114	-1889.16589	886.06506	213.8511	-1809.83667	968.85956	296.72198	-1549.83533	1237.05994
310	1.545	183.71591	-1891.27991	897.44922	210.65714	-1810.91223	978.09381	296.86557	-1545.5592	1239.9353
311	1.55	179.84595	-1893.75293	908.70844	207.55585	-1811.21802	987.44415	296.96082	-1540.45667	1242.89661
312	1.555	175.90587	-1894.71741	920.09473	204.5585	-1810.56409	996.76917	297.30588	-1535.42639	1245.67529
313	1.56	172.40469	-1895.88464	931.05243	201.96321	-1810.0863	1005.80988	297.6644	-1529.9823	1248.28406
314	1.565	169.06569	-1896.65515	941.93329	199.49072	-1809.26245	1014.72388	298.2124	-1524.88135	1250.6322
315	1.57	165.56516	-1895.82434	952.95953	197.10944	-1807.64478	1023.67639	298.96777	-1518.93726	1253.08997
316	1.575	162.71638	-1895.72913	963.42426	195.07999	-1806.12463	1032.07324	299.63889	-1513.09998	1255.28528
317	1.58	159.9034	-1894.41125	973.76257	193.03815	-1803.57861	1040.55432	300.56183	-1507.01782	1257.42444
318	1.585	157.21941	-1892.45056	983.86609	191.21904	-1800.24377	1048.87073	301.54712	-1500.55383	1259.41101
319	1.59	154.86658	-1890.24048	993.74164	189.68344	-1797.36389	1056.7616	302.8591	-1494.38098	1261.1687
320	1.595	152.59145	-1886.55713	1003.35492	188.17108	-1793.51001	1064.46851	304.08963	-1487.36047	1262.86145
321	1.6	150.49448	-1882.50317	1012.66418	186.91946	-1789.34167	1071.78149	305.58582	-1480.14355	1264.54272
322	1.605	148.65115	-1878.25378	1021.59766	185.86078	-1784.8302	1079.06189	307.21326	-1473.71265	1265.78015
323	1.61	146.95523	-1873.8158	1030.03796	184.87178	-1780.1311	1085.77319	308.76508	-1465.78296	1267.1543
324	1.615	145.09016	-1868.32104	1038.49011	184.07941	-1774.52271	1092.24292	310.59509	-1458.16516	1268.22546
325	1.62	143.22784	-1865.93262	1046.05322	183.26628	-1768.27075	1098.65356	312.78555	-1450.79041	1269.07983
326	1.625	141.99043	-1859.98376	1053.51648	182.78114	-1762.15381	1104.47961	314.78818	-1442.59229	1269.90796
327	1.63	140.73686	-1854.39441	1060.58118	182.37823	-1755.1073	1110.13696	317.31339	-1434.47107	1270.51074
328	1.635	139.90222	-1845.30981	1067.51025	182.09245	-1748.24951	1115.37134	319.78571	-1426.59937	1270.75879
329	1.64	138.82852	-1838.67749	1073.84644	182.16197	-1741.26526	1120.15088	322.47183	-1417.76489	1271.026
330	1.645	137.99496	-1831.95837	1079.92859	182.13754	-1733.38464	1124.79749	325.33548	-1409.1333	1271.16565
331	1.65	137.33839	-1824.40015	1085.40283	182.43471	-1725.66016	1128.89209	328.51666	-1401.33105	1270.63074
332	1.655	136.90712	-1816.72302	1090.46301	182.77141	-1717.04834	1132.82703	331.56583	-1391.88757	1270.37476
333	1.66	136.56424	-1807.86975	1095.22986	183.34277	-1708.19409	1136.33484	335.21124	-1383.16785	1269.58423
334	1.665	136.29591	-1798.55005	1099.61707	184.00664	-1699.01929	1139.45654	338.82599	-1373.94128	1268.80725
335	1.67	136.19867	-1789.40344	1103.42798	184.95622	-1690.07178	1142.05212	342.86075	-1365.87585	1267.76929
336	1.675	136.51215	-1780.08398	1106.83411	185.93819	-1680.20703	1144.45032	347.3656	-1357.96875	1266.51123
337	1.68	136.88281	-1769.91479	1110.15137	187.34554	-1670.75415	1146.37537	351.76694	-1349.31531	1264.90906
338	1.685	137.23308	-1759.8385	1112.87158	188.68617	-1660.48071	1148.17529	355.43549	-1334.46594	1262.4707
339	1.69	137.82854	-1748.98962	1115.17859	190.34779	-1649.94312	1149.37732	360.32529	-1325.12244	1260.05347
340	1.695	139.01079	-1739.03809	1117.10315	192.1945	-1639.1449	1150.41345	365.12988	-1313.9209	1257.57434
341	1.7	139.97598	-1727.4884	1118.87231	194.17125	-1628.33118	1150.9613	370.37344	-1304.25378	1254.64453
342	1.705	141.22615	-1716.21814	1120.24841	196.52528	-1617.31897	1151.16711	375.86023	-1293.93201	1251.32556
343	1.71	142.6813	-1704.35535	1121.19824	199.07605	-1606.22339	1150.99683	381.80197	-1283.59583	1247.86975
344	1.715	144.3649	-1692.77209	1121.62451	201.49078	-1594.32166	1150.59973	387.63382	-1272.70654	1244.03516
345	1.72	146.23656	-1681.12573	1121.65857	204.57741	-1583.11133	1149.54651	393.99625	-1262.1167	1239.6897
346	1.725	148.51164	-1669.24548	1121.33545	207.71405	-1571.15466	1148.29968	399.97318	-1249.04541	1234.71179
347	1.73	150.79515	-1656.77954	1120.67322	210.96658	-1558.8595	1146.72009	406.7504	-1239.25928	1230.06555
348	1.735	153.16815	-1644.07458	1119.6759	214.50792	-1547.38745	1144.54797	413.68146	-1229.01782	1224.86011
349	1.74	155.97577	-1631.70251	1118.16504	217.96648	-1535.57434	1142.12292	420.78101	-1218.69531	1219.4552
350	1.745	158.76801	-1619.21509	1116.26001	221.37263	-1520.86328	1139.17615	428.04074	-1207.92041	1213.59436
351	1.75	161.73036	-1605.90405	1114.17285	225.12569	-1505.64514	1135.84399	435.42075	-1196.92615	1207.55554
352	1.755	165.11691	-1593.22827	1111.42126	229.68553	-1493.69189	1132.42664	443.12494	-1186.57153	1201.13879
353	1.76	168.44632	-1579.47327	1108.50989	234.94456	-1485.48071	1128.92566	450.85071	-1175.68237	1194.46582
354	1.765	172.21281	-1566.73242	1104.88245	239.52531	-1473.10547	1124.63892	458.62363	-1165.06323	1187.67053
355	1.77	176.06824	-1553.53699	1101.03784	244.45851	-1460.40137	1120.07629	466.7854	-1154.36646	1180.68115
356	1.775	180.18443	-1540.76758	1096.78491	248.93509	-1444.9137	1114.91516	474.86334	-1143.2998	1173.64038
357	1.78	184.5027	-1527.78027	1091.9751	254.71771	-1435.03564	1109.77966	483.14984	-1132.37903	1166.59766
358	1.785	188.86638	-1513.97058	1087.04968	260.13788	-1422.19373	1104.18213	491.73468	-1122.01587	1159.16504
359	1.79	193.60907	-1500.62805	1081.49561	265.77359	-1409.84619	1098.21118	500.44897	-1111.61597	1151.77087
360	1.795	198.55154	-1486.83582	1075.81079	271.6051	-1396.31799	1092.15564	509.3689	-1100.92126	1144.51343
361	1.8	203.67966	-1473.65271	1069.32373	277.76437	-1383.90613	1085.69604	518.46411	-1090.34412	1137.16406
362	1.805	209.00259	-1459.40356	1062.84961	284.12778	-1370.6571	1078.98901	527.94781	-1079.74524	1129.87671
363	1.81	214.64659	-1445.46545	1055.98669	290.64935	-1357.98157	1071.88452	537.71173	-1069.40723	1122.71228
364	1.815	220.71373	-1432.20032	1048.67139	297.50104	-1344.78491	1064.79968	547.66412	-1059.33582	1115.54883
365	1.82	226.74864	-1417.98181	1041.2019	304.40341	-1331.15088	1057.55225	557.76392	-1048.84509	1108.54297
366	1.825	233.14656	-1403.64905	1033.63623	311.90851	-1318.00317	1050.08362	568.29004	-1038.59705	1101.81873
367	1.83	239.9158	-1389.52441	1025.64771	319.67972	-1304.82007	1042.52234	578.98944	-1028.21667	1095.31787
368	1.835	247.07883	-1375.42346	1017.40143	327.74603	-1291.56738	1034.73999	589.99402	-1018.38477	1088.86682
369	1.84	254.54782	-1361.26379	1008.98767	336.09689	-1278.38538	1026.82373	601.31921	-1008.37439	1082.87561
370	1.845	262.24097	-1347.17517	1000.25439	344.78137	-1265.28149	1018.97644	613.03308	-998.7052	1077.073
371	1.85	270.43848	-1332.83997	991.67261	353.78021	-1251.78699	1011.13037	624.78741	-989.1734	1071.73328
372	1.855	278.86246	-1318.38062	982.78748	363.15524	-1238.66968	1003.12823	637.09021	-979.75885	1066.69482
373	1.86	287.78101	-1304.14355	973.72186	372.77386	-1225.70935	995.13715	649.51569	-970.40088	1061.95337
374	1.865	297.05469	-1290.19214	964.4884	382.87112	-1213.01221	987.10986	662.07776	-961.31909	1057.70581
375	1.87	306.65274	-1276.43225	955.17773	393.22061	-1200.01941	979.16699	674.9201	-952.39764	1053.76563
376	1.875	316.58871	-1261.9491	945.9917	403.79324	-1187.12256	971.27539	687.82605	-943.65033	1050.31006
377	1.88	326.99994	-1248.36426	936.70557	414.83533	-1174.08118	963.487	700.87567	-934.95203	1047.28271
378	1.885	337.59814	-1234.00427	927.47064	426.16797	-1161.42285	955.81268	714.12823	-926.52576	1044.59375
379	1.89	348.80127	-1220.09314	918.40546	437.6156	-1149.13538	948.19202	727.46442	-918.30127	1042.32568
380	1.895	360.03342	-1206.40955	909.29071	449.47528	-1136.64795	940.82513	740.8985	-910.26489	1040.39722
381	1.9	371.72345	-1192.58398	900.27472	461.59155	-1124.26758	933.58142	754.3894	-902.4209	1038.77356
382	1.905	383.77051	-1179.3302	891.48145	473.93542	-1112.52039	926.60138	767.87195	-894.70441	1037.44604
383	1.91	396.03714	-1166.42957	882.82629	486.49292	-1100.70813	919.77881	781.48676	-887.14661	1036.3385
384	1.915	408.72897	-1153.33118	874.39417	499.29935	-1088.88196	913.28815	795.00873	-879.86224	1035.56006
385	1.92	421.61728	-1140.44409	866.18707	512.39532	-1077.26416	907.02985	808.25781	-872.62439	1036.09033
386	1.925	434.7963	-1127.52612	858.28015	525.52631	-1065.77197	901.0152	821.66571	-865.7691	1036.31726
387	1.93	448.14856	-1114.98486	850.67542	538.89026	-1054.56091	895.25519	835.03259	-858.85321	1037.01038
388	1.935	461.67972	-1102.51599	843.27582	552.28052	-1043.52295	889.82935	848.29779	-852.1861	1037.89563
389	1.94	475.46902	-1089.97681	836.20435	565.95502	-1032.51636	884.75049	861.54382	-845.73706	1039.02869
390	1.945	489.43219	-1077.88098	829.4621	579.70764	-1021.61255	879.98578	874.59473	-839.21527	1040.74634
391	1.95	503.57846	-1065.90186	822.97754	593.59442	-1010.91431	875.39569	887.48383	-832.99579	1042.5675
392	1.955	517.85297	-1054.16541	816.89471	607.53961	-1000.43103	871.24976	900.49103	-826.83264	1044.73267
393	1.96	532.3042	-1042.41809	811.20874	621.52295	-990.09906	867.34937	913.22052	-820.87482	1047.09912
394	1.965	546.8197	-1030.75598	805.89056	635.61566	-979.8783	863.95227	925.96136	-814.9881	1049.86938
395	1.97	561.46942	-1019.3053	800.87439	649.72699	-969.71594	860.85449	938.66858	-809.16943	1052.72998
396	1.975	576.12402	-1008.013	796.35895	663.83887	-959.8125	858.15942	951.27124	-803.47034	1055.83105
397	1.98	590.75134	-996.88037	792.33612	677.99835	-949.83301	855.83911	963.71631	-798.15814	1059.20911
398	1.985	605.42981	-985.68317	788.7868	692.15997	-940.08667	853.92206	976.16431	-792.67719	1062.72632
399	1.99	620.11633	-974.74353	785.74377	706.18439	-930.48431	852.48944	988.56226	-787.36688	1066.50525
400	1.995	634.70721	-963.88397	783.13568	720.23901	-920.99817	851.41406	1000.88434	-782.29816	1070.48682
401	2	649.10968	-953.26294	781.13147	734.21075	-911.56427	850.85181	1012.01025	-778.17914	1074.33923
402	2.005	663.61871	-942.68121	779.52246	748.08221	-902.39154	850.56793	1025.66833	-771.81885	1078.99768
403	2.01	678.00677	-932.26532	778.37128	761.88733	-893.14844	850.77539	1037.78442	-766.89868	1083.6217
404	2.015	692.24695	-921.87555	777.67133	775.66992	-884.16132	851.41431	1049.64758	-762.04553	1088.59033
405	2.02	706.52393	-911.65875	777.44006	789.35425	-875.11597	852.45844	1061.63086	-757.26685	1093.64795
406	2.025	720.63318	-901.46222	777.71649	802.97247	-866.15863	853.90076	1073.4679	-752.8205	1099.19727
407	2.03	734.76758	-891.27338	778.25702	816.40759	-857.45972	855.65912	1084.99646	-748.21936	1105.06226
408	2.035	748.93781	-881.25256	779.15765	829.88641	-848.74988	857.7475	1096.50024	-744.50403	1111.23328
409	2.04	762.82587	-871.44061	780.43298	843.23853	-840.14276	860.33563	1107.85083	-740.86926	1117.44531
410	2.045	776.90582	-861.60272	782.07922	856.52844	-831.69446	863.11328	1118.58752	-736.21393	1124.71741
411	2.05	790.77734	-852.03979	783.98425	869.65704	-823.39709	866.36475	1129.24658	-731.95673	1132.03943
412	2.055	804.80518	-842.33508	786.30188	882.22748	-815.55762	869.97205	1140.57446	-727.35767	1139.41772
413	2.06	818.50092	-832.83435	788.9436	895.80573	-806.77039	873.7735	1150.20825	-724.78833	1147.28601
414	2.065	832.35168	-823.17554	791.94708	909.05267	-798.33734	877.82111	1159.95544	-721.07568	1155.33032
415	2.07	845.94269	-813.99707	795.3443	921.354	-790.73785	882.45721	1169.30334	-716.66241	1163.6875
416	2.075	859.4245	-804.6593	799.12085	934.06378	-782.65033	887.33679	1178.86914	-713.34326	1172.38708
417	2.08	872.83856	-795.4151	803.13092	946.32758	-774.98322	892.58643	1188.1571	-709.9411	1181.35046
418	2.085	886.22968	-786.38086	807.6131	958.54449	-767.29144	898.19348	1196.29321	-706.28992	1190.6394
419	2.09	899.34021	-777.45551	812.44757	970.55792	-759.62006	904.10913	1205.5896	-703.1568	1199.7832
420	2.095	912.25653	-768.52795	817.6427	982.55444	-752.26056	910.32397	1214.03479	-699.9726	1209.64514
421	2.1	925.10236	-759.81189	823.1983	993.97449	-745.00439	916.87512	1222.1311	-696.93164	1219.6886
422	2.105	937.71973	-750.92303	829.16632	1006.01349	-737.45099	923.77966	1230.23999	-694.28717	1229.95166
423	2.11	950.57428	-742.43372	835.34302	1017.4765	-730.14618	931.00922	1238.01404	-691.44189	1240.39905
424	2.115	962.99573	-733.74384	841.86957	1028.80444	-722.77716	938.61493	1245.45667	-688.91211	1251.20093
425	2.12	975.31775	-725.22833	848.85553	1039.97058	-715.61511	946.43091	1252.62646	-686.12097	1262.17395
426	2.125	987.51959	-716.75647	856.12958	1051.02478	-708.63318	954.56854	1258.07373	-683.28137	1273.56201
427	2.13	999.79022	-708.34418	863.57843	1062.02393	-700.80676	963.16486	1266.55127	-681.32642	1284.96362
